Code,City,Romanian,Hungarians,Romany,Ukrainians,Germans,Turks,Russians_Lippovans,Tatars,Serbs,Slovaks,Bulgarians,Croats,Greeks,Italians,Jews,Czechs,Poles,Chinese,Armenians,Csango,Macedonians,Another
19695,Valea Iasului,2467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19793,Vedea,3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,Vladesti,2740,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20048,Raca,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20055,Vulturesti,2770,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20063,Bughea De Sus,1989,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20297,Municipiul Bacau,130155,119,1253,12,44,36,21,5,3,0,0,0,7,35,40,0,10,0,24,24,0,105
20313,Hemeius,4446,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20359,Letea Veche,5468,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
20411,Magura,3969,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20466,Margineni,7370,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6
20563,Municipiul Onesti,35368,55,252,9,8,3,7,0,0,0,0,0,21,4,0,0,0,0,0,0,0,30
20607,Gura Vaii,4171,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20670,Stefan Cel Mare,3649,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20778,Oras Buhusi,11837,9,1264,0,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
20821,Oras Comanesti,17550,31,662,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15
20876,Municipiul Moinesti,19385,29,1108,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
20910,Oras Slanic-Moldova,4031,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20965,Oras Targu Ocna,10282,18,166,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,5
21007,Agas,5372,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
21098,Ardeoani,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21123,Asau,6260,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21196,Balcani,6726,47,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0
21249,Beresti-Bistrita,1652,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21338,Beresti-Tazlau,5155,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21418,Berzunti,3979,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21454,Barsanesti,4446,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
21506,Blagesti,5715,4,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21560,Bogdanesti,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21597,Brusturoasa,3059,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21668,Buhoci,3863,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21720,Casin,3229,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21757,Caiuti,4966,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21855,Cleja,6226,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0
21891,Colonesti,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21971,Corbasca,2916,0,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22059,Cotofanesti,2358,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
22111,Damienesti,1668,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22166,Oras Darmanesti,10528,10,941,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
22237,Dealu Morii,2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22380,Dofteana,8850,6,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22460,Faraoani,3678,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,19
22488,Filipeni,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22576,Filipesti,4049,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
22665,Gaiceana,2953,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
22718,Ghimes-Faget,2282,2578,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0
22781,Garleni,5569,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,4
22834,Glavanesti,3184,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22898,Helegiu,6294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22941,Horgesti,4309,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23047,Huruiesti,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23127,Izvoru Berheciului,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23207,Lipova,2794,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23289,Livezi,4529,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23350,Luizi-Calugara,3283,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23387,Magiresti,3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23449,Manastirea Casin,4588,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23494,Motoseni,3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23644,Negri,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23715,Nicolae Balcescu,6462,92,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
23797,Oituz,7886,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
23868,Oncesti,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23948,Orbeni,3645,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23975,Palanca,3216,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24034,Parava,2121,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24089,Parincea,3372,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
24187,Pancesti,3672,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24276,Pargaresti,4319,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24338,Parjol,5061,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0
24427,Plopana,2856,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24524,Podu Turcului,4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24631,Poduri,6449,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24711,Racova,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24766,Racaciuni,6363,306,125,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,175,0,0
24837,Rachitoasa,4908,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24999,Rosiori,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25068,Sascut,7866,5,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25148,Sanduleni,3768,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25228,Saucesti,4498,5,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25291,Scorteni,2489,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25362,Secuieni,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25488,Solont,3153,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25521,Stanisesti,4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25629,Strugari,2355,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25692,Tamasi,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25745,Tatarasti,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25825,Targu Trotus,4827,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25861,Traian,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25932,Ungureni,3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26029,Urechesti,3202,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26083,Valea Seaca,2278,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26118,Vultureni,2008,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26289,Zemes,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26320,Sarata,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26338,Buciumi,2115,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26346,Gioseni,3003,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
26353,Odobesti,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26361,Prajesti,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26379,Itesti,1544,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26564,Municipiul Oradea,132718,45305,2132,39,336,35,19,0,20,425,23,0,40,104,140,0,10,6,3,4,0,295
26582,Sanmartin,7672,350,689,0,6,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,19
26653,Santandrei,3942,366,152,0,213,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,6
26699,Oras Alesd,6134,1559,1213,0,24,0,0,0,0,623,0,0,0,0,3,0,0,0,0,0,0,0
26742,Astileu,3065,58,182,0,5,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0
26804,Municipiul Beius,8937,722,258,0,12,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,11
26840,Oras Stei,5897,193,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
26877,Municipiul Marghita,7789,6349,879,0,12,3,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,6
26920,Oras Nucet,1916,74,80,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26975,Municipiul Salonta,6574,9868,410,0,7,0,0,0,0,58,0,0,0,6,3,0,0,0,0,0,0,3
27007,Oras Vascau,2197,15,67,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27070,Abram,2209,230,316,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
27169,Abramut,926,1696,389,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27212,Auseu,2545,10,268,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0
27285,Avram Iancu,2283,254,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27329,Balc,1989,686,535,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27383,Batar,2767,705,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27436,Biharia,626,3375,65,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
27506,Boianu Mare,1232,70,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27560,Borod,3093,15,237,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0
27631,Bors,441,3389,30,0,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,4
27686,Bratca,4782,30,262,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
27757,Brusturi,2824,86,253,0,3,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0
27846,Budureasa,1935,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27908,Buduslau,17,1756,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27935,Bulz,1990,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27971,Buntesti,4152,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28077,Cabesti,1793,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28139,Capalna,1308,240,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28193,Carpinet,1848,8,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28246,Cefa,1831,97,256,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
28335,Ceica,3419,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28415,Cetariu,319,1726,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28497,Cherechiu,43,2272,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28530,Chislaz,1704,1149,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28610,Ciuhoi,855,1295,123,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
28665,Ciumeghiu,2099,1014,998,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28709,Campani,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28763,Cociuba Mare,2437,22,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28816,Copacel,1962,15,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28889,Cristioru De Jos,1307,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28941,Curatele,2433,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29001,Curtuiseni,825,2339,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29038,Derna,1840,175,32,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0
29092,Diosig,1758,3338,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29154,Dobresti,4308,8,786,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29243,Draganesti,2582,220,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29341,Dragesti,1673,5,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29403,Finis,2097,1160,286,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29467,Girisu De Cris,2243,769,317,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
29519,Hidiselu De Sus,3050,27,153,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4
29573,Holod,2493,26,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29662,Husasau De Tinca,1747,25,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29724,Ineu,2516,414,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29760,Lazuri De Beius,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29813,Lazareni,2331,7,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29902,Lugasu De Jos,1528,1024,689,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0
29948,Lunca,2799,7,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30014,Madaras,2322,106,118,11,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,3
30069,Magesti,2396,120,151,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
30149,Nojorid,4573,246,141,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0
30229,Olcea,2357,7,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30274,Osorhei,4188,1162,752,0,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0
30336,Pietroasa,2911,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30416,Pocola,1523,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30470,Pomezeu,2780,7,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30568,Popesti,5393,320,328,0,0,0,0,0,0,952,0,0,0,0,0,0,8,0,0,0,0,0
30648,Rabagani,1832,3,200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30719,Remetea,2228,459,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30773,Rieni,2594,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30844,Rosia,2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30871,Sacadat,1622,22,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30915,Oras Sacueni,734,8592,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30988,Salacea,53,2817,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31011,Salard,1105,3022,118,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
31057,Sambata,1420,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31128,Sarbi,2367,62,28,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
31208,Spinus,1032,71,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31262,Suplacu De Barcau,1432,1371,665,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0
31333,Simian,726,2488,539,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31379,Sinteu,11,6,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0
31422,Soimi,1907,21,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31510,Suncuius,2847,68,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31565,Tarcea,386,1936,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31609,Tarcaia,861,1062,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31654,Tauteu,1995,1184,698,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
31716,Tileagd,4556,1409,649,0,4,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
31789,Tinca,4662,1174,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31841,Tulca,2366,8,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31878,Tetchea,2021,277,686,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
31921,Uileacu De Beius,1647,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
31976,Vadu Crisului,2753,751,369,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
32027,Oras Valea Lui Mihai,1158,7971,521,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0
32045,Viisoara,264,1059,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32090,Varciorog,2241,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32153,Tamaseu,312,1590,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32161,Paleu,612,1804,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
32179,Sannicolau Roman,1665,29,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32187,Rosiori,1224,1792,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32195,Gepiu,1285,183,264,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
32201,Toboliu,1841,60,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32394,Municipiul Bistrita,63852,3857,1633,13,243,12,8,0,0,0,0,0,0,22,7,0,4,4,0,0,0,27
32483,Oras Beclean,8343,1446,408,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32544,Oras Nasaud,8405,61,464,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32599,Oras Sangeorz-Bai,9216,27,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
32633,Bistrita Bargaului,3666,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32660,Branistea,1124,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32704,Budacu De Jos,2189,16,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32768,Budesti,1545,17,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32811,Caianu Mic,3259,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32884,Cetate,1790,14,467,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32955,Ciceu-Giurgesti,1456,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33015,Chiochis,2225,725,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33122,Chiuza,1801,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177,Cosbuc,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33202,Dumitra,3957,8,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33248,Feldru,7404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33275,Galatii Bistritei,1734,197,186,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33337,Ilva Mare,2203,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33364,Ilva Mica,3137,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33382,Josenii Bargaului,4122,19,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33435,Lechinta,4000,461,983,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33514,Lesu,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33541,Livezile,3733,17,278,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33603,Lunca Ilvei,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33621,Maieru,6923,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
33658,Matei,1321,1041,146,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33729,Magura Ilvei,1689,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33765,Mariselu,2019,108,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33845,Micestii De Campie,793,234,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33881,Milas,1165,48,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33952,Monor,1289,6,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33989,Nimigea,3958,662,334,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34075,Nuseni,2228,741,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34155,Parva,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34173,Petru Rares,1783,573,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34235,Prundu Bargaului,5393,6,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
34262,Rebra,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34280,Rebrisoara,4163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34333,Rodna,4927,316,407,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34360,Romuli,1641,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34397,Salva,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34422,Silivasu De Campie,896,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34477,Sanmihaiu De Campie,1251,33,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34547,Spermezeu,3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34618,Sant,3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34645,Sieu,2439,112,216,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34690,Sieu-Magherus,3081,24,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34770,Sieu-Odorhei,2013,187,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34850,Sieut,2561,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34903,Sintereag,3096,297,89,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34985,Teaca,3539,361,1234,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35054,Telciu,5555,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35090,Tiha Bargaului,5266,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
